"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"
"ZNF124"	0.072193927686004	0.541422582058171	0.0341758761567092	0.434204144312128	0.0255937755937756	0.154959077075748	0.410939721889296	0.381824460192082	0
"AL390728.6"	0.0738113892859573	0.28961032118822	0.0423399436772379	0.367955125729681	0.0335210512201663	0.0948500536363338	0.446717376733742	0.534711200104175	0.0741317320879202
"AL390728.5"	0	0.05009206881327	0.0147957000918259	0.0995205365888735	0	0.00699882545238236	0.118483084809989	0.105684106952349	0
"ZNF496"	0.0448737418137117	0.242151788865365	0.120532626718356	0.203631776838503	0.0799091078433884	0.0176178583489507	0.383835681307043	0.149821837042643	0
"AC104335.1"	0	0.00630281761158508	0	0.0145304600071015	0	0.00756024629586808	0.0269689982134299	0.00198914483878578	0
"NLRP3"	0	0.00411211447432549	0.000803032249775151	0.0184667042687309	0	0.00395997102885195	0	0.00117441122361318	0
"OR2B11"	0	0.00810231803967567	0	0.0191734156464482	0	0.0113525358964788	0.0076752509231408	0.00203737275079142	0
"TRIM58"	0	0.0704346871697021	0	0.103373981543377	0	0.0758739934217968	0.118240382554925	0.0570510619198508	0
"OR2L2"	0	0.0256370805102336	0	0.0275421941458633	0	0.0386648518432637	0.02904659376613	0.0129912778325073	0
"SH3BP5L"	0.0977092721385746	0.0692657330872522	0.0825025925747658	0.0718653481762285	0.0525959076794284	0.0691510189646388	0.0514791309603164	0.114933879009565	0.194969779684149
"ZNF672"	0.230588861351206	0.18895447602103	0.332678542695948	0.142795347798949	0.165648214951232	0.121422004821033	0.117440489730909	0.0819432660976819	0.0382058531367005
"ZNF692"	0.120347043466668	0.290109539609451	0.0820461992427227	0.261750181381634	0	0.221413904546828	0.30393435557297	0.263089061514072	0.335918448576621
"PGBD2"	0.0443802186761923	0.0886191648436118	0.000938112704860362	0.129019167314177	0.188090715626284	0.295732139252667	0.0960364358793933	0.0949788938176821	0.0503220611916264
"FAM110C"	0.0448488393892924	0.0211176168953459	0.0161948565135713	0.0758747999734244	0	0.00487548461962108	0.0304814318535536	0.0588884606647789	0
"SH3YL1"	0.826731285596292	0.590645524801428	0.605851360810013	0.74184812808299	1.17709575757236	1.60504477104	0.589980540330694	0.564249927791655	0.330377404563244
"ACP1"	1.73823488094917	0.850941961031306	1.80510819825969	0.623140915458002	2.08614570818016	0.503473403493281	0.572370116729056	0.382592194341039	0.55072749005446
"ALKAL2"	0.144549000179998	0.0719160814615374	0.135122357559765	0.125463338376056	0.067481513306824	0.0317095372639726	0.131481474221797	0.202432004114003	0
"AC079779.2"	0	0.0100382797116071	0	0.0212056880335142	0	0.0185009019225754	0.015349350983423	0.0101657386136677	0
"TMEM18"	0.511387397203476	0.323413510604461	0.479056482609428	0.212201794773175	0.740588931302559	0.281183315230513	0.352353111974477	0.239243779660367	0.532604374675857
"AC116609.3"	0.0572855325688955	0.0152324573001934	0.0127081069373393	0.0127940400241352	0.024424796052953	0	0.0101474835255605	0.0111565564996726	0
"AC144450.1"	0	0.0855449751577034	0	0.13179562957758	0	0.0107978166229012	0.0682470195707809	0.0236446037434851	0
"PXDN"	1.94907571714688	0.973819011658066	1.01458123557175	0.782249225100177	0.860326027190832	0.322533627397071	0.876603595926809	2.97895137794814	0.957944660372421
"MYT1L"	0	0.0337036566365006	0	0.0377487550940884	0	0.0226948115627591	0.018220170187574	0.0210825858724549	0.15752993068683
"EIPR1"	0.220009743474121	0.20904426163808	0.390920547905581	0.171687346231524	0.0610535166132741	0.131722239753531	0.247727870493788	0.193442352248789	1.28506569540444
"TRAPPC12"	0.262073835943943	0.28648992869188	0.31835431667696	0.219506783095521	0.326488533635449	0.176092227465801	0.171880163895976	0.220054994432671	0.225179851139242
"TRAPPC12-AS1"	0.0153138418753943	0.222632752582534	0.00320858360285436	0.205051038139966	0	0.0930036558840298	0.290033081464046	0.123657413337874	0.0887311446317657
"ADI1"	1.19097495181846	0.554995770485103	1.94785389047571	0.351422295873476	1.64208589668435	0.390709583099472	0.345882479892273	0.365463982810851	0.55501494193856
"AC231981.1"	0	0.0187835230573411	0	0.00257690420424595	0	0.0116075886596679	0.0199402579723435	0	0
"AC108488.1"	0.00943138198040159	0.0406107327892297	0.0251747009291511	0.0431371202321638	0	0.0171495598017966	0.0646419855414161	0.0776662251626389	0
"RNASEH1"	0.415656374772546	0.38417111406211	0.421446200165823	0.31734765043415	0.501247046570573	0.346122498307152	0.374823509805379	0.412339910407343	0.284024815363681
"RNASEH1-AS1"	0.114631290045813	0.0832115693682373	0.0848504297427612	0.0553157243208821	0.0906901699431328	0.0497338173980868	0.105516333025773	0.0311902364056127	0
"AC108488.3"	0	0.0843348742784367	0.0194446604962277	0.0990232959561034	0.0371360665478312	0.173620832317487	0.169056604414478	0.0320400842324279	0
"SOX11"	0.384574409985986	0.281015049455369	0.307439261958156	0.364385653376971	0.132026164944529	0.149386040625056	0.306061007211348	0.323759853944021	0.26049033744351
"SILC1"	0	0.0110992476464543	0	0.0751750227141912	0	0.0607145496289656	0.0757234066399387	0.0520854311652548	0
"CMPK2"	0.0124304825264707	0.0374970333176462	0.104413065296139	0.0302099600319165	0.324034129388962	0.134560681532925	0.0140733078606461	0.0139026512796174	0.0364750510650715
"RSAD2"	0.118198216726011	0.0640315295474195	0.0322073985398607	0.0232550349035817	0.376352159572562	0.125040199717686	0.0310234513298912	0	0
"RNF144A-AS1"	0	0.0130253364039979	0	0.0589380138960811	0	0.0758569118959708	0.029215897088709	0.0238914201657105	0
"RNF144A"	0	0.0727991837098769	0.0432599326944033	0.0252744018827633	0.282815386273323	0.12777643773305	0.0835255305381611	0.037539038100236	0.086352057337766
"LINC01814"	0	0.0610509299478778	0	0.0728300592985105	0	0.0302539472983447	0.0596033779169252	0.0292825030474084	0
"ID2"	0.146746367937541	0.0600798764855089	0.0507264458588718	0.0286685082721695	0.143998618977642	0.0754289497639447	0.0366422160285551	0.017612303879208	0.230556601940417
"KIDINS220"	0.502064746164583	0.789905223821038	0.197310279202325	0.647430275440935	0.286795656343112	0.245096282277621	0.489358915835179	0.712626879518911	1.07192350818659
"MBOAT2"	0.358439670343115	0.628829495365188	0.332649882799716	0.374463602160477	0.228475980302519	0.10258128652867	0.302957585920759	0.450404175591291	0.532645701223516
"ASAP2"	0.23492417456116	0.624590777361837	0.197697211568654	0.594219307796032	0.153033630225089	0.114928605626337	0.617158802392519	0.761302148051962	0.353509258378617
"ITGB1BP1"	0.760442340892465	0.553113460965216	0.894132910458741	0.482890754196975	0.513898275001365	0.12272284383674	0.46684179203171	0.923028198457468	0.143371712797018
"CPSF3"	0.417907923856462	0.269964201133195	0.412250793901911	0.226792111086586	0.285257191920301	0.272131670932039	0.372193299763222	0.143678602098872	0.244019781983473
"IAH1"	0.785777858365297	0.918868847552689	0.973467409239295	0.821415711636688	0.493487980753276	0.73709972878024	0.874307995788466	1.07449818364071	0.341205705409254
"ADAM17"	0.435234209062404	0.920869144152018	0.324356542109968	1.10465158346153	0.301346837283968	1.06626737916204	1.15492505056369	1.54683143193776	1.30726806235642
"AC073195.1"	0	0.0260917105293869	0	0.0063928945581403	0.0820269266871209	0.00699432635686186	0.0108773105874642	0.0170717329669009	0
"YWHAQ"	2.95489161370501	1.06360615220222	4.02152174160793	0.751986943285576	3.15167510644281	0.696938848915733	0.728415246531598	0.763641172623835	1.89743264769239
"TAF1B"	0.368473498632839	0.481098489675915	0.240192651152196	0.469803948308659	0.112668864094615	0.277941342754643	0.494695520243903	0.273650597997356	3.14833744337067
"AC010969.2"	0.0105350543398103	0.0371827224422471	0.0842457073686753	0.0683040523713733	0	0.0212008533770124	0.0738202685241946	0.018448423141676	0
"GRHL1"	0.325073336029699	0.435995162502925	0.194339697830728	0.984757310826685	0.847990567517274	3.60299865269663	0.703044873101313	0.467574832015802	0
"AC104794.3"	0.0198033042699032	0.148527497331228	0.0163313300235171	0.0984071554497901	0.0261533633225233	0.0228229804943049	0.0606079314062188	0.109227174814692	0.141392718275009
"KLF11"	0.0510201818536673	0.066047699489374	0.0973364199493155	0.0554405211914222	0.0327482315954938	0.064190156689208	0.0778587490876129	0.0355437941178981	0.0887311446317657
"RRM2"	0.325051650572312	0.13389716656226	0.391659720836535	0.0304023783531348	0.106458943978071	0.0409049937865581	0.594665919424554	0.268483873906417	0.868410493498284
"HPCAL1"	0.299146278662064	0.214067663667295	0.428714140815884	0.178856892336727	1.4644385220233	1.24443720261086	0.240990439182932	0.458246804580424	0.167769409253301
"ODC1"	1.02843765649251	0.277102350185026	1.55294722690548	0.207585518004547	1.4436973607666	0.26288103728813	0.324130692731141	0.299791354805349	1.43963793455239
"NOL10"	0.180069558722804	0.207877656752885	0.348801092364513	0.209138287570282	0.543681748606161	0.242399799651369	0.358277374822118	0.191783475847505	0.422827209779644
"RN7SL832P"	0	0.028071701136392	0	0.0330874265587978	0	0.089682638876523	0.018408699380612	0	0
"ATP6V1C2"	0.414242390333805	0.139603556697451	0.150712518595904	0.412948980252822	1.02581409094184	1.83398553488904	0.138821085619932	0.0846854631146224	0.476638267961055
"AC092687.3"	0.0627502492056587	0.0274220140008517	0.0419509142572894	0.00662862334660785	0.0354146851462981	0.0787187562275243	0.0115509054177212	0.0234847935934123	0
"PDIA6"	15.4131600968956	5.49248088410055	9.418226791292	4.27131970497372	10.6122256950299	3.97564562640512	3.98245617726018	7.19797064021156	7.73037274999153
"KCNF1"	0.104959466268757	0.0386987961282145	0.0796904569741673	0.00458290725922695	0.0281611449644237	0.00237505117462599	0.0088364045730161	0.0023979035608748	0
"SLC66A3"	0.231176350479934	0.0591570183104268	0.249051640263539	0.104977723918873	0.309900554125663	0.0907391662247205	0.134420313252063	0.183792393782075	0.139130434782609
"ROCK2"	0.734747627467332	0.850580018448662	0.780498151318389	0.796764760699326	0.555361597272065	0.587772804857869	0.49027555635622	0.963676243537426	3.2805761333001
"AC099344.3"	0	0.00587897688071955	0	0.01648803684427	0	0.0324491313358636	0.0442255357437696	0.00412080383696287	0
"E2F6"	0.0915076679267147	0.119600041385949	0.159976839509204	0.125766490910102	0.19531684695126	0.152300999638389	0.166471578941063	0.142475891318375	0
"GREB1"	0.0171068252811507	0.0437214574158536	0.0119033582712543	0.0117203019664565	0	0.00819528772989956	0.0152081212854315	0.0432581885154754	0
"LPIN1"	0.0796740757454474	0.468260242971073	0.107585163185895	0.511305661725117	0.133728584204269	0.219536701494859	0.633088534114404	0.340118242363136	0.0308794466403162
"TRIB2"	0.0464153942866476	0.0261932630466968	0.0536762663008971	0	0	0	0.00845997206517224	0.0985268839048995	0.290409060816211
"LRATD1"	0.282271447211781	0.13837765406057	0.150237311820518	0.111960190895718	0.533319554640571	0.111883092056311	0.121050941282493	0.0609142483868905	0.182026392578698
"NBAS"	0.374397899078465	0.470847533560508	0.371714642974595	0.349233611493406	0.257816313204398	0.278179472671188	0.463281564923093	0.572183944217011	0.321009126640971
"DDX1"	1.32803640151803	0.821816685069652	1.79765625297845	0.805174492515725	1.25358012277215	0.426473597689908	0.755450300799016	0.903351913685545	1.34533997317051
"MYCNOS"	0	0.0959476966109357	0	0.062501533982645	0	3.91252440099554	0.730866663027631	0.0114227979977439	0.141392718275009
"MYCNUT"	0.582955053639861	0.158905196121519	0.342098761913627	0.116865022637517	2.15696233928545	0.922620190888183	0.206132488110796	0.0989902073308288	0.213860842433561
"MYCN"	0.403988246108007	0.16661046117732	0.13712077767521	0.104478812569786	1.24707330752268	3.66965548518192	0.478120436424879	0.0804351068346737	0.0887311446317657
"FAM49A"	0.73663433405236	0.263613658452808	0.426622670477848	0.159529216257945	2.03784736630698	0.720535229128279	0.14365105970121	0.074812369678945	0.139130434782609
"RAD51AP2"	0.0136907157780023	0.00926963750391724	0	0.017158437373741	0	0.00527412808114562	0	0	0
"SMC6"	0.355207595305447	0.251553338115998	0.60677574477781	0.275773196572462	0.0273924447112913	0.105433603197556	0.416128722448946	0.385606794005343	5.45655990384397
"GEN1"	0.0594735613608403	0.198336718134407	0.0850532664088683	0.161762624530885	0.00638227259962728	0.0652526011445645	0.874185090804168	0.254319592126333	0.0903913947392208
"KCNS3"	0.0127871678213479	0.00421285000350782	0.049275729767252	0.00140881957684413	0	0.0088687697529863	0.0206941599514184	0.0123979579251512	0
"RDH14"	0.682104073855484	0.292996132545654	0.571738507124217	0.192805649709157	0.585271377123977	0.22179286533195	0.20288655541962	0.254919136310318	0.515488068612015
"NT5C1B"	0	0.0423776579742133	0	0.0221998572941805	0	0.00944768313134855	0	0.0106243196072815	0.0994925878022088
"LINC01376"	0	0.0613817939663033	0.0128485159964024	0.0550898074259138	0	0.0229483733028355	0.0377759453227363	0.0033983482668084	0.140934395039109
"OSR1"	0.13054869096094	0.108047300312477	0.0841550249991095	0.0634093168564594	0.0441401675524728	0.00305791320663787	0.0486094329913847	0.0454851479916691	0
"LINC01808"	0	0.0158216596233415	0	0.00558823457224328	0	0	0.0167336850796382	0.00436202162254118	0.161930208080317
"LINC00954"	0	0.112217446923363	0	0.0661877590762478	0	0.0158508084386863	0.0717840974822685	0.0402651202512133	0
"TTC32"	0.133542594368196	0.0966623569147292	0.0824417207662524	0.0464454033612389	0.140236374993514	0.0136726206455981	0.0255313859295671	0.13401852751731	0
"WDR35"	0.0305132946424757	0.122465828333689	0.0180523509487854	0.0810616634728947	0	0	0.0891156655575731	0.0903520844548966	1.20250814949731
"MATN3"	0.382564743723524	0.221825256234101	0.184279167045452	0.0953344157543473	0.189442396962607	0.108853661355345	0.140477590850165	0.189878630421334	0.14541224371092
"LAPTM4A"	10.2944838063539	3.56654979790421	5.84172871484501	2.48037353710221	8.29270382729759	2.48834643811532	2.45205858371351	4.8560787413709	4.80172463227087
"SDC1"	2.249565563137	0.754931810687609	1.47655419410529	0.461885488575011	5.49540142598675	2.17703633757482	0.545092001531244	0.317506041491389	1.02298544640351
"PUM2"	0.175318145728996	0.474174798015493	0.44112845386046	0.315077756572083	0.205966878057819	0.49145795942434	0.502675453162127	0.398363817700122	2.03699258228608
"RHOB"	0.367585159057815	0.109117882706113	0.800967571435549	0.0738755273271667	0.571592823921727	0.17438317915884	0.0278349526928539	0.0762612123082954	0.093905531035778
"HS1BP3"	0.131420534972897	0.0591310305013959	0.137629985106108	0.0768905883683067	0.304261102926615	0.0768756175969505	0.0897079040323853	0.1594289532422	0.248115999405368
"GDF7"	0.0126063026470714	0.0330984109432334	0	0.034762427896835	0	0	0.0755619466888269	0.00623607061820838	0
"AC012065.4"	0	0.0255503384636031	0.00320858360285436	0.0143202309037095	0	0.00261014961899646	0.0209959251229361	0.0166141262128482	0
"LDAH"	0.245861368472332	0.217369284993745	0.211128175702985	0.172735217560561	0.103560422683923	0.0874842717910793	0.209607297029602	0.100272803694874	0.752686705165107
"APOB"	0.0620526188740792	0.00911289702968107	0.0202304668274154	0.0105425234334652	0.0441306266548985	0.00201225665528736	0.0053997283936618	0	0
"AC012506.4"	0	0.0265372102894299	0	0.0036010415663039	0	0	0.0138407836526526	0.00433478730936963	0
"KLHL29"	0.0771838971405981	0.505168903934593	0.109514373737481	0.602290767624525	0.0276227144008167	0.135324371910375	0.585491808000606	0.403234041159194	1.76642313260043
"AC009242.1"	0	0.0997190942125261	0.0148504559089964	0.0922946954170348	0	0.0238407404914011	0.132922695687923	0.175516754259797	0
"ATAD2B"	0.11952172288637	0.473426700285633	0.138904246734544	0.427082826202655	0.194215651892307	0.34778024121612	0.515467806146425	0.371621480796559	2.10645196499291
"UBXN2A"	0.332445437593004	0.916160173680807	0.397871340417175	0.851150681450051	0.215823784168783	0.306600600635944	0.910360401423603	0.70945854014142	0.213811338984381
"MFSD2B"	0	0.0114050673926989	0.0403881546170042	0.027337884201535	0	0.00939292685945062	0.0319664824313816	0.0103986661826536	0
"WDCP"	0.045482138277666	0.0705335287701902	0.0114505761127103	0.0370741881862948	0	0.022720753569021	0.0947900468567088	0.0847197945784558	0.076077446840884
"FKBP1B"	0.0997160797400209	0.0382846865060919	0.180957879979453	0.0134332204602768	0.0406807050896668	0.0373950607471752	0.102878825837777	0.00948324252316714	0.0758782912208817
"SF3B6"	3.07371333176262	0.733464585667263	3.49141830104112	0.391498466398494	2.26390580688883	0.32905553188554	0.603369279207599	0.382354782659754	2.60660681252982
"FAM228B"	0.184792159161702	0.192020748390045	0.111709296661797	0.199174427399052	0.158567744154866	0.0256568373849648	0.129990390415869	0.104287315559423	0.322227002233436
"TP53I3"	0.914551236220102	0.484626343331183	1.19787708917127	0.318667750733223	0.526311262078081	0.1798970669242	0.473484109368943	0.716650640992476	0.473928859811999
"PFN4"	0.0302344163791705	0.0241483732685504	0.0394487453092976	0.0203295555671803	0	0	0.0125211381468667	0.00855735564609996	0
"ITSN2"	0.231685530144134	0.443783984242127	0.170808625728746	0.394424836123922	0.193992734498085	0.198061627540217	0.382175814871474	0.483738174394538	1.00097739257277
"AC009228.1"	0	0.0359819233647738	0	0.0215374759572707	0	0.0233183811508625	0.00875221913726538	0.0145622034142713	0
"NCOA1"	0.251767675244676	0.406573282808447	0.248018735956925	0.343117622264138	0.088396193296461	0.105926783778692	0.299808729763985	0.253954790364036	0.53217299320243
"PTRHD1"	0.89009457447843	0.2070778027559	0.985297098566846	0.116399878133977	0.702763319628862	0.243026608357533	0.169751401492676	0.0447132112250677	0.239139344136386
"CENPO"	0.124446415480534	0.0358418188370191	0.0660965301955571	0.0406529002637295	0.0348043992760685	0.0629676400305496	0.197420641183433	0.029544450273356	0.125841565469074
"ADCY3"	0.0420424288350197	0.0273455466585177	0.00547711115249373	0.0275918726076239	0	0.00622210939463853	0.0817852680610409	0.075764712261291	0.228802690354494
"DNAJC27"	0.0298994733054528	0.0738855573830447	0.0133194810730174	0.114369937748042	0	0.0828944621836453	0.109736276431276	0.035302679578939	0.0903913947392208
"DNAJC27-AS1"	0.0119632966060128	0.0326565519060323	0.0208012647168948	0.0354895044216728	0	0.00592562309812399	0.00683745255662607	0.00664610362206001	0
"EFR3B"	0.00682962143408391	0.0197351972915775	0	0.0183568839111467	0	0.215785629980741	0.0105033597405233	0.0379226024194131	0.451442884118518
"POMC"	0.359891281223592	0.184885312665078	0.230226825277089	0.108975757438171	0.256171295186063	0.0629996890262723	0.161087008869667	0.137897976938422	0.191479775047973
"DNMT3A"	0.297756156543528	0.390066113331973	0.390183076065563	0.358128909657664	0.10924392616784	0.568991920472636	0.347142112294169	0.38055846809336	0.495207503930914
"DTNB"	0.0280261226669322	0.0857160075294485	0.0573368412110577	0.0859151013851095	0.0487709715177526	0.00626811339884624	0.182273135872142	0.0702614974335946	1.03973198000477
"ASXL2"	0.188172357848939	0.228624500636434	0.156557996561837	0.23157158489379	0.105186664857741	0.368450188223239	0.210123983623994	0.218729366989613	0.72983240875025
"KIF3C"	0.107396730807806	0.064436204985283	0.172928758205179	0.0663229553910575	0.128210068739455	0.052093129599528	0.0337988809927919	0.139819274926544	0.0747691502486074
"RAB10"	1.17961996920464	0.438012159514679	1.25407532380734	0.395206610522032	0.876916012928899	0.379897779898423	0.366956531426673	0.430679676621452	0.979686714337441
"GAREM2"	0.0205226747088219	0	0.0698616751536554	0.0152925267138488	0	0.00506729520254952	0.0190295026534521	0.0221786699018047	0
"HADHA"	1.52363619845575	1.02497373055867	1.76585593696605	0.96872851351783	0.862605828832326	0.911501419146665	1.25546451056032	1.15919157243726	0.462665058776738
"HADHB"	1.47153298814214	0.558003979153238	1.59767241452343	0.397056943651475	0.976757213593395	0.169078677050014	0.345680398800596	0.506594889455949	0.286757506557455
"AC010896.1"	0	0.0730927130400081	0.00932470487309076	0.02231249912998	0	0.00213217298068041	0.0291288874250381	0.0304256723449494	0
"SELENOI"	0.165357455582609	0.221429291200024	0.190601755115141	0.308172051725484	0.178930450217116	0.300807107424073	0.349390199992637	0.493329194933908	0.272658853208417
"SLC35F6"	0.389877043143759	0.234961170187059	0.294712698473057	0.155841288006725	0.257582935564694	0.243864383047143	0.155631981866104	0.3052008596602	0.22850172821313
"CENPA"	0.183583337887167	0.0298972193279677	0.146975310803299	0.0146268868316541	0.0837529641453133	0.028551452710434	0.316562367025862	0.0322533288382734	0
"DPYSL5"	0.0137753569883764	0.00510177222695549	0.0272294019219664	0.00820040754464811	0.011108148938061	0.00815310886194015	0.0139472102915202	0.00610110259126029	0.909089007869894
"MAPRE3"	0.156033464544551	0.0847178046322122	0.146568347395006	0.0608287029968546	0.145257125638474	0.113904786368912	0.0654806375662289	0.106247195609364	0.111619021142759
"AC013472.1"	0	0.000828583890473141	0	0.0117978192679948	0	0.0355828956696054	0.0108673090695301	0.00286996810259063	0
"TMEM214"	0.397464752782066	0.528081366785664	0.467926452518084	0.402306239690055	0.547782238553826	0.598272271561936	0.435095621776685	0.302981767111438	0.193859013900433
"AGBL5"	0.137573024202261	0.124869249701103	0.0639571942446394	0.102179718959878	0.0339756182815297	0.0441660513559429	0.0266964124946624	0.0254744856730787	0.307865156094745
"AC013403.2"	0	0.040021949149729	0	0.044167646257505	0	0.0053223117396945	0.0159694235640885	0.0667760806522219	0
"OST4"	6.1748690996632	1.72322762700734	6.16899280575721	1.20336909060949	5.54318563395108	0.828936871198263	1.29293631042012	0.672684710626828	1.98138365735974
"EMILIN1"	0.0300320372173577	0.0100669500926173	0.00320450002688052	0.0198671371050256	0	0.00492767302401172	0	0.0076628817834889	0.129015610888918
"KHK"	0.783643283442884	0.307466522677866	0.538208765934172	0.104765729607456	1.46169376002728	0.576757871355073	0.133753868876291	0.108086714522634	0.55745217779446
"ABHD1"	0	0.0403136931050997	0.00041846572054357	0.0238736520349955	0	0.018243903637522	0.0423685937892245	0.0251235431836304	0.0814199641752158
"PREB"	0.226281243667492	0.0980387822023664	0.161191453653709	0.0919173296907837	0.384828600202888	0.230411839051759	0.120166081835946	0.0934453891344755	0.295535849014883
"TCF23"	0	0.0238627248433376	0	0.0166093679937797	0	0.0056596022161241	0.0192722802525276	0.00958740473253514	0
"SLC5A6"	1.20052146322891	0.900608079817041	0.752108565217144	0.631248594317462	0.954349316147187	1.01443073918791	0.752345318676568	0.938659928388302	0.652648660197347
"ATRAID"	3.79620226392326	1.40880033648307	2.29078551853519	0.895814550202398	2.77782023771368	0.716784047573247	1.17217530823556	0.782929376320173	1.49367524861093
"CAD"	0.188347742702086	0.211040374021594	0.290548828783301	0.29525657642659	0.342781930921348	0.0983868739138297	0.22784956831035	0.324795523478018	2.74936405686116
"UCN"	0.0488162172207198	0.051962325610197	0.00346998119270194	0.0464695721161651	0.0818871490645962	0.0319697568230022	0.00129246740946492	0.0190831049491216	0
"MPV17"	0.40754085899914	0.394426850815496	0.81936601441092	0.306566649377169	0.737448014397479	0.382738285217187	0.18625201309455	0.382584999222955	0.127877237851662
"GTF3C2"	0.30156641445871	0.333400638590677	0.292212927517966	0.225153326139935	0.31160596611957	0.40560500526978	0.272682807262805	0.201478912121568	0.316621941746803
"GTF3C2-AS1"	0	0.0844630522019008	0	0.0318458817800722	0	0.0437668853824284	0.0560447857185679	0.0360631262714039	0
"AC074117.1"	0.0135656864101667	0.119020061288061	0.0158202816010125	0.156021675360939	0.014903129657228	0.0954495202560129	0.0838197556288487	0.0295957579008641	0
"EIF2B4"	0.503455271704618	0.680871463208046	0.363466287203586	0.556654856548084	0.374114330154937	0.658944784541305	0.554724153679244	0.657145919426581	1.21933644975221
"SNX17"	0.56116069818828	0.291279139624604	0.867931447173033	0.200407099803071	0.794723895751005	0.10784452740294	0.235007166003258	0.216604612702872	0.979597846861386
"ZNF513"	0.0749463151720416	0.235815020560233	0.0777752004773005	0.184035594545372	0.0544318248755498	0.198315872479709	0.178759374422096	0.221361781632938	0.363329993138749
"PPM1G"	1.34251401059352	0.530748956540083	1.84120631574828	0.397203681536921	0.764297772672612	0.410602105952378	0.589157714160581	0.37516681539117	1.54041966959407
"NRBP1"	0.903557024772591	0.561639826978394	1.31577516689226	0.487149815686337	1.0417568836675	0.322196247633418	0.356692860442678	0.467524583241779	0.72861209807089
"KRTCAP3"	0.208435185688564	0.193330492589098	0.174156870075963	0.178432245333886	0.31045621230511	0.0537257449360123	0.172934755249407	0.146500787725505	0.189633019546517
"IFT172"	0	0.131310603279891	0.0164534734883763	0.105687336864641	0.0299326374298811	0.00383279655017648	0.0814251138220295	0.102008692168986	0.0399800099950025
"FNDC4"	0.0621259600460346	0.0355494391473654	0.0177525297354873	0.0257418523514245	0.0122437559629521	0	0.0318031890870243	0.0168674623486516	0.166961640285278
"ZNF512"	0.135567778475691	0.159078743020115	0.14988436525663	0.203714542298535	0	0.0491776819803759	0.158763470903379	0.172539287865361	0.655534068271746
"CCDC121"	0.0381962871759114	0.0114304725970454	0.0126999148561691	0.0268131301899619	0.0654528535256298	0.0357155809710257	0.0649603465691148	0.00540958394348932	0
"GPN1"	0.263258849650543	0.103697710336705	0.442872704425813	0.0687033778273195	0.0886172577333901	0.0500192305733587	0.112952896963659	0.032047235033213	0.211991287689056
"SUPT7L"	0.310789181258517	0.185617300695482	0.241866022468948	0.222486473271062	0.146290895257592	0.159529140485937	0.271752988111029	0.330133052338795	0.0959785008158172
"SLC4A1AP"	0.394472825985634	0.249277838782446	0.381350383945335	0.217392555250114	0.324050955692044	0.0835114028474613	0.225774771319541	0.165859986353827	1.07727514807587
"RBKS"	0.0495641398473716	0.0116242484590089	0.0399879180580289	0.0151020726779755	0	0.0388945766890144	0.0727828354966515	0.0439082404006204	0
"BABAM2"	0.391608594947321	0.1727595760295	0.329804047715609	0.268481681569706	0.334789419693382	0.174475659998147	0.116692908814899	0.119366262330279	0.199626980154961
"AC093690.1"	0	0.298778647230629	0.00734548766692621	0.367329683771424	0	0.247645426894499	0.31154534676383	0.159284141836805	0.0382058531367005
"FOSL2"	0.496167062952811	0.17836151077	0.354884250027492	0.254714889297547	0.541484640667117	0.457358339264789	0.335096742970268	0.426012998282076	0.254032442413168
"AC104695.4"	0	0.0379273347983197	0.0129055571329014	0.0678326603311836	0	0.0662031108859303	0.0632760870823741	0.0901599162524091	0
"PLB1"	0.0129922098709614	0.0183210480960611	0.0509777024659692	0.00483121393376781	0.0136452138313192	0.043162254261926	0	0.00808707436481396	0
"AC092164.1"	0.0257220044153658	0.0859088853438801	0	0.0196973542365804	0	0.0947070511941178	0.0529953121887974	0.0225451890303315	0
"PPP1CB"	2.85298123418895	1.15377328902481	3.11463427056619	1.00663642268715	4.47295859227398	3.86974361632439	1.12419922528894	0.784046271652232	1.89101511919124
"SPDYA"	0	0.0444413115422556	0.000523072738495015	0.0441557059292872	0.0461936437546194	0.318945579192032	0.0561938383452351	0.117078365073681	0
"TRMT61B"	0.106658998007711	0.135446522219109	0.184186604585647	0.149878656652453	0.0364351176071695	0.0415355035759587	0.113022736456173	0.0804190301029278	0.177270897379593
"WDR43"	0.536772096489401	0.297247467454467	1.06784343799779	0.606713860632239	0.623849628733892	0.619439272077782	0.638453556799059	0.545934108939771	4.40273267820628
"TOGARAM2"	0	0.000844668788474663	0	0.0142279896754499	0.0281976088427701	0.101939069428259	0.0372472744781877	0.0236389595853027	0
"CLIP4"	0	0.055693482176012	0.0370012342205523	0.0434543662600119	0.0473282552560976	0.276773294446401	0.0239972715882395	0.155564929751799	0.118793062485151
"ALK"	0	0.00841444861801096	0	0	0	0.00867637004900119	0.0025667449951681	0.0303880832815411	0
"YPEL5"	1.13255311308779	0.619733516825731	1.30297861998392	0.480352999980139	1.22340230776315	0.465963878951207	0.385345590030914	0.444293720075931	0.43166392947181
"LBH"	0.759035833868475	0.312751175193642	0.708194648730073	0.167615694914986	0.243387670516295	0.0951311406877239	0.422537752229861	0.120255300833157	0.198985175604417
"LCLAT1"	0.117979323435333	0.440886697201012	0.0630029047117998	0.342478148445689	0.0915135735864816	0.055783552538344	0.498750944118312	0.12779030053423	1.06711345201338
